record_id,title,year,doi,pmid,authors,decision,layer_tag,reason
HatfieldTR201929139302,Autism spectrum disorder and interoception: Abnormalities in global integration?,2019,10.1177/1362361317738392,29139302,"Hatfield, TR and Brown, RF and Giummarra, MJ and Lenggenhager, B",exclude,,insufficient effort+outcome overlap
AlexanderWH201929131512,The Role of the Anterior Cingulate Cortex in Prediction Error and Signaling Surprise.,2019,10.1111/tops.12307,29131512,"Alexander, WH and Brown, JW",exclude,,insufficient effort+outcome overlap
ParrT201729116142,"Working memory, attention, and salience in active inference.",2017,10.1038/s41598-017-15249-0,29116142,"Parr, T and Friston, KJ",exclude,,insufficient effort+outcome overlap
YoungHA201729045451,Getting to the heart of the matter: Does aberrant interoceptive processing contribute towards emotional eating?,2017,10.1371/journal.pone.0186312,29045451,"Young, HA and Williams, C and Pink, AE and Freegard, G and Owens, A and Benton, ",exclude,,insufficient effort+outcome overlap
ZuckerN201728826066,Acceptance-based interoceptive exposure for young children with functional abdominal pain.,2017,10.1016/j.brat.2017.07.009,28826066,"Zucker, N and Mauro, C and Craske, M and Wagner, HR and Datta, N and Hopkins, H ",exclude,,insufficient effort+outcome overlap
MaisterL201728784203,Neurobehavioral evidence of interoceptive sensitivity in early infancy.,2017,10.7554/eLife.25318,28784203,"Maister, L and Tang, T and Tsakiris, M",exclude,,insufficient effort+outcome overlap
MurphyJ201828685271,Direct and indirect effects of age on interoceptive accuracy and awareness across the adult lifespan.,2018,10.3758/s13423-017-1339-z,28685271,"Murphy, J and Geary, H and Millgate, E and Catmur, C and Bird, G",exclude,,insufficient effort+outcome overlap
RonchiR201728669917,Interoceptive signals impact visual processing: Cardiac modulation of visual body perception.,2017,10.1016/j.neuroimage.2017.06.064,28669917,"Ronchi, R and Bernasconi, F and Pfeiffer, C and Bello-Ruiz, J and Kaliuzhna, M a",exclude,,insufficient effort+outcome overlap
VassenaE201728654358,Predicting Motivation: Computational Models of PFC Can Explain Neural Coding of Motivation and Effort-based Decision-making in Health and Disease.,2017,10.1162/jocn_a_01160,28654358,"Vassena, E and Deraeve, J and Alexander, WH",exclude,,insufficient effort+outcome overlap
SundermannB201728649205,Support Vector Machine Analysis of Functional Magnetic Resonance Imaging of Interoception Does Not Reliably Predict Individual Outcomes of Cognitive Behavioral Therapy in Panic Disorder with Agoraphobia.,2017,10.3389/fpsyt.2017.00099,28649205,"Sundermann, B and Bode, J and Lueken, U and Westphal, D and Gerlach, AL and Stra",exclude,,insufficient effort+outcome overlap
VassenaE201728634438,Computational Models of Anterior Cingulate Cortex: At the Crossroads between Prediction and Effort.,2017,10.3389/fnins.2017.00316,28634438,"Vassena, E and Holroyd, CB and Alexander, WH",exclude,,insufficient effort+outcome overlap
GarcaGarcaI201728417291,Reward Prediction Errors in Drug Addiction and Parkinson's Disease: from Neurophysiology to Neuroimaging.,2017,10.1007/s11910-017-0755-9,28417291,"García-García, I and Zeighami, Y and Dagher, A",exclude,,insufficient effort+outcome overlap
RodriguesDM201728400302,Decreased comfort food intake and allostatic load in adolescents carrying the A3669G variant of the glucocorticoid receptor gene.,2017,10.1016/j.appet.2017.04.004,28400302,"Rodrigues, DM and Reis, RS and Dalle Molle, R and Machado, TD and Mucellini, AB ",exclude,,insufficient effort+outcome overlap
YorisA201728374658,The inner world of overactive monitoring: neural markers of interoception in obsessive-compulsive disorder.,2017,10.1017/S0033291717000368,28374658,"Yoris, A and García, AM and Traiber, L and Santamaría-García, H and Martorell, M",exclude,,insufficient effort+outcome overlap
ValenzuelaMoguillanskyC201728348526,Exteroceptive and Interoceptive Body-Self Awareness in Fibromyalgia Patients.,2017,10.3389/fnhum.2017.00117,28348526,"Valenzuela-Moguillansky, C and Reyes-Reyes, A and Gaete, MI",exclude,,insufficient effort+outcome overlap
AbergKC201728261071,Trial-by-Trial Modulation of Associative Memory Formation by Reward Prediction Error and Reward Anticipation as Revealed by a Biologically Plausible Computational Model.,2017,10.3389/fnhum.2017.00056,28261071,"Aberg, KC and Müller, J and Schwartz, S",exclude,,insufficient effort+outcome overlap
KokBE201728163798,"Phenomenological Fingerprints of Four Meditations: Differential State Changes in Affect, Mind-Wandering, Meta-Cognition, and Interoception Before and After Daily Practice Across 9 Months of Training.",2017,10.1007/s12671-016-0594-9,28163798,"Kok, BE and Singer, T",exclude,,insufficient effort+outcome overlap
EdesAN201728105719,Allostatic load and biological anthropology.,2017,10.1002/ajpa.23146,28105719,"Edes, AN and Crews, DE",exclude,,insufficient effort+outcome overlap
AdolfiF201728088652,"Convergence of interoception, emotion, and social cognition: A twofold fMRI meta-analysis and lesion approach.",2017,10.1016/j.cortex.2016.12.019,28088652,"Adolfi, F and Couto, B and Richter, F and Decety, J and Lopez, J and Sigman, M a",exclude,,insufficient effort+outcome overlap
GarfinkelSN201628080971,Interoceptive dimensions across cardiac and respiratory axes.,2016,10.1098/rstb.2016.0014,28080971,"Garfinkel, SN and Manassei, MF and Hamilton-Fletcher, G and In den Bosch, Y and ",exclude,,insufficient effort+outcome overlap
MehlingW201628080970,Differentiating attention styles and regulatory aspects of self-reported interoceptive sensibility.,2016,10.1098/rstb.2016.0013,28080970,"Mehling, W",exclude,,insufficient effort+outcome overlap
SethAK201628080966,Active interoceptive inference and the emotional brain.,2016,10.1098/rstb.2016.0007,28080966,"Seth, AK and Friston, KJ",include,L4,seed paper
AinleyV201628080962,'Bodily precision': a predictive coding account of individual differences in interoceptive accuracy.,2016,10.1098/rstb.2016.0003,28080962,"Ainley, V and Apps, MA and Fotopoulou, A and Tsakiris, M",exclude,,insufficient effort+outcome overlap
TsakirisM201628080961,"Interoception beyond homeostasis: affect, cognition and mental health.",2016,10.1098/rstb.2016.0002,28080961,"Tsakiris, M and Critchley, H",exclude,,insufficient effort+outcome overlap
GluthS201728077716,The Attraction Effect Modulates Reward Prediction Errors and Intertemporal Choices.,2017,10.1523/JNEUROSCI.2532-16.2016,28077716,"Gluth, S and Hotaling, JM and Rieskamp, J",exclude,,insufficient effort+outcome overlap
LimongiR201628059031,Temporal Prediction Errors Affect Short-Term Memory Scanning Response Time.,2016,10.1027/1618-3169/a000339,28059031,"Limongi, R and Silva, AM",exclude,,insufficient effort+outcome overlap
LevineCS201628042287,Views of a good life and allostatic load: Physiological correlates of theories of a good life depend on the socioeconomic context.,2016,10.1080/15298868.2016.1173090,28042287,"Levine, CS and Atkins, AH and Waldfogel, HB and Chen, E",exclude,,insufficient effort+outcome overlap
MulejBratecS201728040541,Cognitive emotion regulation modulates the balance of competing influences on ventral striatal aversive prediction error signals.,2017,10.1016/j.neuroimage.2016.12.078,28040541,"Mulej Bratec, S and Xie, X and Wang, Y and Schilbach, L and Zimmer, C and Wohlsc",exclude,,insufficient effort+outcome overlap
FischerD201628018249,Interoceptive Processes in Anorexia Nervosa in the Time Course of Cognitive-Behavioral Therapy: A Pilot Study.,2016,10.3389/fpsyt.2016.00199,28018249,"Fischer, D and Berberich, G and Zaudig, M and Krauseneck, T and Weiss, S and Pol",exclude,,insufficient effort+outcome overlap
NickchenK201727917451,Reversal learning reveals cognitive deficits and altered prediction error encoding in the ventral striatum in Huntington's disease.,2017,10.1007/s11682-016-9660-0,27917451,"Nickchen, K and Boehme, R and Del Mar Amador, M and Hälbig, TD and Dehnicke, K a",exclude,,insufficient effort+outcome overlap
StephanKE201627895566,Allostatic Self-efficacy: A Metacognitive Theory of Dyshomeostasis-Induced Fatigue and Depression.,2016,10.3389/fnhum.2016.00550,27895566,"Stephan, KE and Manjaly, ZM and Mathys, CD and Weber, LA and Paliwal, S and Gard",include,L4,seed paper
GrabauskaitA201727866005,Interoception and gender: What aspects should we pay attention to?,2017,10.1016/j.concog.2016.11.002,27866005,"Grabauskaitė, A and Baranauskas, M and Griškova-Bulanova, I",exclude,,insufficient effort+outcome overlap
KrautwurstS201627819476,Interoception in pathological health anxiety.,2016,10.1037/abn0000210,27819476,"Krautwurst, S and Gerlach, AL and Witthöft, M",exclude,,insufficient effort+outcome overlap
BakicJ201727781362,Spared internal but impaired external reward prediction error signals in major depressive disorder during reinforcement learning.,2017,10.1002/da.22576,27781362,"Bakic, J and Pourtois, G and Jepma, M and Duprat, R and De Raedt, R and Baeken, ",exclude,,insufficient effort+outcome overlap
DeWitteNA201627741261,"Getting to the Heart of Emotion Regulation in Youth: The Role of Interoceptive Sensitivity, Heart Rate Variability, and Parental Psychopathology.",2016,10.1371/journal.pone.0164615,27741261,"De Witte, NA and Sütterlin, S and Braet, C and Mueller, SC",exclude,,insufficient effort+outcome overlap
PollatosO201627729855,Atypical Self-Focus Effect on Interoceptive Accuracy in Anorexia Nervosa.,2016,10.3389/fnhum.2016.00484,27729855,"Pollatos, O and Herbert, BM and Berberich, G and Zaudig, M and Krauseneck, T and",exclude,,insufficient effort+outcome overlap
HohwyJ201727663763,"Priors in perception: Top-down modulation, Bayesian perceptual learning rate, and prediction error minimization.",2017,10.1016/j.concog.2016.09.004,27663763,"Hohwy, J",exclude,,insufficient effort+outcome overlap
ChuaEF201627597541,Knowing your heart and your mind: The relationships between metamemory and interoception.,2016,10.1016/j.concog.2016.08.015,27597541,"Chua, EF and Bliss-Moreau, E",exclude,,insufficient effort+outcome overlap
MaussD201627483979,The streamlined Allostatic Load Index: a replication of study results.,2016,10.1080/10253890.2016.1219718,27483979,"Mauss, D and Jarczok, MN and Fischer, JE",exclude,,insufficient effort+outcome overlap
DuBoisD201627269967,Interoception in Autism Spectrum Disorder: A review.,2016,10.1016/j.ijdevneu.2016.05.001,27269967,"DuBois, D and Ameis, SH and Lai, MC and Casanova, MF and Desarkar, P",exclude,,insufficient effort+outcome overlap
GarridoMI201630792892,Surprise responses in the human brain demonstrate statistical learning under high concurrent cognitive demand.,2016,10.1038/npjscilearn.2016.6,30792892,"Garrido, MI and Teng, CLJ and Taylor, JA and Rowe, EG and Mattingley, JB",exclude,,insufficient effort+outcome overlap
TurelO201627199834,A Triadic Reflective-Impulsive-Interoceptive Awareness Model of General and Impulsive Information System Use: Behavioral Tests of Neuro-Cognitive Theory.,2016,10.3389/fpsyg.2016.00601,27199834,"Turel, O and Bechara, A",exclude,,insufficient effort+outcome overlap
RicciardiL201627084227,Know thyself: Exploring interoceptive sensitivity in Parkinson's disease.,2016,10.1016/j.jns.2016.03.019,27084227,"Ricciardi, L and Ferrazzano, G and Demartini, B and Morgante, F and Erro, R and ",exclude,,insufficient effort+outcome overlap
GrorMW201627067613,Allostatic Perspectives in Women Veterans With a History of Childhood Sexual Assault.,2016,10.1177/1099800416638442,27067613,"Groër, MW and Kostas-Polston, EA and Dillahunt-Aspillaga, C and Beckie, TM and J",exclude,,insufficient effort+outcome overlap
SohogluE201626957596,Perceptual learning of degraded speech by minimizing prediction error.,2016,10.1073/pnas.1523266113,26957596,"Sohoglu, E and Davis, MH",exclude,,insufficient effort+outcome overlap
ColomboM201726905647,Explanatory pluralism: An unrewarding prediction error for free energy theorists.,2017,10.1016/j.bandc.2016.02.003,26905647,"Colombo, M and Wright, C",exclude,,insufficient effort+outcome overlap
deBruinL201726857869,Prediction error minimization: Implications for Embodied Cognition and the Extended Mind Hypothesis.,2017,10.1016/j.bandc.2016.01.009,26857869,"de Bruin, L and Michael, J",exclude,,insufficient effort+outcome overlap
PezzuloG201526786300,Active inference and cognitive-emotional interactions in the brain.,2015,10.1017/S0140525X14001009,26786300,"Pezzulo, G and Barca, L and Friston, KJ",exclude,,insufficient effort+outcome overlap
JarrahiB201628325028,Tracking intrinsic connectivity brain network features during successive (Pseudo-) resting states and interoceptive task fMRI.,2016,10.1109/EMBC.2016.7591988,28325028,"Jarrahi, B and Mantini, D",exclude,,insufficient effort+outcome overlap
LauP201526583114,The Relevance of Interoception in Chronic Tinnitus: Analyzing Interoceptive Sensibility and Accuracy.,2015,10.1155/2015/487372,26583114,"Lau, P and Miesen, M and Wunderlich, R and Stein, A and Engell, A and Wollbrink,",exclude,,insufficient effort+outcome overlap
ZamanJ201626575858,Influence of Interoceptive Fear Learning on Visceral Perception.,2016,10.1097/PSY.0000000000000257,26575858,"Zaman, J and Weltens, N and Ly, HG and Struyf, D and Vlaeyen, JW and Van den Ber",exclude,,insufficient effort+outcome overlap
BorgC201526562055,Attentional focus on subjective interoceptive experience in patients with fibromyalgia.,2015,10.1016/j.bandc.2015.10.002,26562055,"Borg, C and Emond, FC and Colson, D and Laurent, B and Michael, GA",exclude,,insufficient effort+outcome overlap
RicciardiL201626528552,Interoceptive awareness in patients with functional neurological symptoms.,2016,10.1016/j.biopsycho.2015.10.009,26528552,"Ricciardi, L and Demartini, B and Crucianelli, L and Krahé, C and Edwards, MJ an",exclude,,insufficient effort+outcome overlap
DuschekS201726431269,Diminished Interoceptive Awareness in Fibromyalgia Syndrome.,2017,10.1080/08964289.2015.1094442,26431269,"Duschek, S and Montoro, CI and Reyes Del Paso, GA",exclude,,insufficient effort+outcome overlap
CalG201526379571,"Investigating the relationship between interoceptive accuracy, interoceptive awareness, and emotional susceptibility.",2015,10.3389/fpsyg.2015.01202,26379571,"Calì, G and Ambrosini, E and Picconi, L and Mehling, WE and Committeri, G",exclude,,insufficient effort+outcome overlap
